PN,ATA_CHAPTER,SUB_CATEGORY,AIRCRAFT_FAMILY,AIRCRAFT_MODEL,ATOLYE_KABILIYETI,YURTICI_TAT_GUN,YURTDISI_TAT_GUN,SATINALMA_TAT_GUN,KRITIKLIK_DURUMU,YIL,CEYREK,DONEM,THY_TALEP_ADET,POOL_TALEP_ADET,SCRAP_ADET
PN-104862,77,ENGINE INDICATING,BOEING,777-300ER,VAR,10.0,31,30,KRİTİK,2025,Q1,2025-Q1,0,0,0
PN-104862,77,ENGINE INDICATING,BOEING,777-300ER,VAR,10.0,31,30,KRİTİK,2025,Q2,2025-Q2,0,0,0
PN-104862,77,ENGINE INDICATING,BOEING,777-300ER,VAR,10.0,31,30,KRİTİK,2025,Q3,2025-Q3,0,1,0
PN-104862,77,ENGINE INDICATING,BOEING,777-300ER,VAR,10.0,31,30,KRİTİK,2025,Q4,2025-Q4,1,0,0
PN-104863,71,POWER PLANT,BOEING,737 MAX 8,YOK,,79,28,KRİTİK,2025,Q1,2025-Q1,4,2,1
PN-104863,71,POWER PLANT,BOEING,737 MAX 8,YOK,,79,28,KRİTİK,2025,Q2,2025-Q2,7,2,2
PN-104863,71,POWER PLANT,BOEING,737 MAX 8,YOK,,79,28,KRİTİK,2025,Q3,2025-Q3,11,4,0
PN-104863,71,POWER PLANT,BOEING,737 MAX 8,YOK,,79,28,KRİTİK,2025,Q4,2025-Q4,8,3,2
PN-104864,76,ENGINE CONTROLS,AIRBUS,A320-200,YOK,,66,18,KRİTİK,2025,Q1,2025-Q1,5,3,2
PN-104864,76,ENGINE CONTROLS,AIRBUS,A320-200,YOK,,66,18,KRİTİK,2025,Q2,2025-Q2,10,3,1
PN-104864,76,ENGINE CONTROLS,AIRBUS,A320-200,YOK,,66,18,KRİTİK,2025,Q3,2025-Q3,7,2,0
PN-104864,76,ENGINE CONTROLS,AIRBUS,A320-200,YOK,,66,18,KRİTİK,2025,Q4,2025-Q4,5,1,0
PN-104865,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A320-200,YOK,,60,41,AOG KRİTİK,2025,Q1,2025-Q1,0,0,0
PN-104865,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A320-200,YOK,,60,41,AOG KRİTİK,2025,Q2,2025-Q2,1,0,0
PN-104865,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A320-200,YOK,,60,41,AOG KRİTİK,2025,Q3,2025-Q3,1,0,0
PN-104865,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A320-200,YOK,,60,41,AOG KRİTİK,2025,Q4,2025-Q4,1,1,1
PN-104866,34,NAVIGATION,AIRBUS,A320-200,YOK,,52,39,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-104866,34,NAVIGATION,AIRBUS,A320-200,YOK,,52,39,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,0,0
PN-104866,34,NAVIGATION,AIRBUS,A320-200,YOK,,52,39,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-104866,34,NAVIGATION,AIRBUS,A320-200,YOK,,52,39,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-104867,29,HYDRAULIC POWER,BOEING,737-900ER,VAR,5.0,57,59,AOG KRİTİK,2025,Q1,2025-Q1,3,0,3
PN-104867,29,HYDRAULIC POWER,BOEING,737-900ER,VAR,5.0,57,59,AOG KRİTİK,2025,Q2,2025-Q2,1,1,1
PN-104867,29,HYDRAULIC POWER,BOEING,737-900ER,VAR,5.0,57,59,AOG KRİTİK,2025,Q3,2025-Q3,5,1,0
PN-104867,29,HYDRAULIC POWER,BOEING,737-900ER,VAR,5.0,57,59,AOG KRİTİK,2025,Q4,2025-Q4,7,0,0
PN-104868,77,ENGINE INDICATING,BOEING,777-300ER,YOK,,37,16,KRİTİK,2025,Q1,2025-Q1,2,0,0
PN-104868,77,ENGINE INDICATING,BOEING,777-300ER,YOK,,37,16,KRİTİK,2025,Q2,2025-Q2,0,0,0
PN-104868,77,ENGINE INDICATING,BOEING,777-300ER,YOK,,37,16,KRİTİK,2025,Q3,2025-Q3,1,0,0
PN-104868,77,ENGINE INDICATING,BOEING,777-300ER,YOK,,37,16,KRİTİK,2025,Q4,2025-Q4,2,0,0
PN-104869,71,POWER PLANT,BOEING,777-300ER,YOK,,57,38,KRİTİK DEĞİL,2025,Q1,2025-Q1,7,2,1
PN-104869,71,POWER PLANT,BOEING,777-300ER,YOK,,57,38,KRİTİK DEĞİL,2025,Q2,2025-Q2,13,1,1
PN-104869,71,POWER PLANT,BOEING,777-300ER,YOK,,57,38,KRİTİK DEĞİL,2025,Q3,2025-Q3,17,5,4
PN-104869,71,POWER PLANT,BOEING,777-300ER,YOK,,57,38,KRİTİK DEĞİL,2025,Q4,2025-Q4,7,2,0
PN-104870,25,EQUIPMENT / FURNISHINGS,AIRBUS,A321-200,VAR,11.0,52,27,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,0,0
PN-104870,25,EQUIPMENT / FURNISHINGS,AIRBUS,A321-200,VAR,11.0,52,27,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,0,0
PN-104870,25,EQUIPMENT / FURNISHINGS,AIRBUS,A321-200,VAR,11.0,52,27,KRİTİK DEĞİL,2025,Q3,2025-Q3,6,1,0
PN-104870,25,EQUIPMENT / FURNISHINGS,AIRBUS,A321-200,VAR,11.0,52,27,KRİTİK DEĞİL,2025,Q4,2025-Q4,2,0,0
PN-104871,79,OIL,BOEING,737 MAX 8,YOK,,55,33,KRİTİK DEĞİL,2025,Q1,2025-Q1,3,0,0
PN-104871,79,OIL,BOEING,737 MAX 8,YOK,,55,33,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,1,0
PN-104871,79,OIL,BOEING,737 MAX 8,YOK,,55,33,KRİTİK DEĞİL,2025,Q3,2025-Q3,5,0,2
PN-104871,79,OIL,BOEING,737 MAX 8,YOK,,55,33,KRİTİK DEĞİL,2025,Q4,2025-Q4,5,1,0
PN-104872,22,AUTO FLIGHT,AIRBUS,A330-200,VAR,6.0,32,61,KRİTİK,2025,Q1,2025-Q1,0,0,0
PN-104872,22,AUTO FLIGHT,AIRBUS,A330-200,VAR,6.0,32,61,KRİTİK,2025,Q2,2025-Q2,1,0,0
PN-104872,22,AUTO FLIGHT,AIRBUS,A330-200,VAR,6.0,32,61,KRİTİK,2025,Q3,2025-Q3,3,0,0
PN-104872,22,AUTO FLIGHT,AIRBUS,A330-200,VAR,6.0,32,61,KRİTİK,2025,Q4,2025-Q4,1,0,0
PN-104873,49,AIRBORNE AUXILIARY POWER (APU),BOEING,737 MAX 8,VAR,7.0,39,71,AOG KRİTİK,2025,Q1,2025-Q1,5,2,0
PN-104873,49,AIRBORNE AUXILIARY POWER (APU),BOEING,737 MAX 8,VAR,7.0,39,71,AOG KRİTİK,2025,Q2,2025-Q2,3,1,0
PN-104873,49,AIRBORNE AUXILIARY POWER (APU),BOEING,737 MAX 8,VAR,7.0,39,71,AOG KRİTİK,2025,Q3,2025-Q3,2,0,0
PN-104873,49,AIRBORNE AUXILIARY POWER (APU),BOEING,737 MAX 8,VAR,7.0,39,71,AOG KRİTİK,2025,Q4,2025-Q4,4,1,1
PN-104874,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,VAR,6.0,30,50,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-104874,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,VAR,6.0,30,50,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,0,0
PN-104874,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,VAR,6.0,30,50,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-104874,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,VAR,6.0,30,50,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-104875,56,WINDOWS,AIRBUS,A320-200,YOK,,52,30,KRİTİK DEĞİL,2025,Q1,2025-Q1,6,5,1
PN-104875,56,WINDOWS,AIRBUS,A320-200,YOK,,52,30,KRİTİK DEĞİL,2025,Q2,2025-Q2,5,0,0
PN-104875,56,WINDOWS,AIRBUS,A320-200,YOK,,52,30,KRİTİK DEĞİL,2025,Q3,2025-Q3,4,0,0
PN-104875,56,WINDOWS,AIRBUS,A320-200,YOK,,52,30,KRİTİK DEĞİL,2025,Q4,2025-Q4,3,2,0
PN-104876,31,INDICATING / RECORDING SYSTEMS,AIRBUS,A320-200,VAR,14.0,44,30,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,0,0
PN-104876,31,INDICATING / RECORDING SYSTEMS,AIRBUS,A320-200,VAR,14.0,44,30,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,2,0
PN-104876,31,INDICATING / RECORDING SYSTEMS,AIRBUS,A320-200,VAR,14.0,44,30,KRİTİK DEĞİL,2025,Q3,2025-Q3,3,0,1
PN-104876,31,INDICATING / RECORDING SYSTEMS,AIRBUS,A320-200,VAR,14.0,44,30,KRİTİK DEĞİL,2025,Q4,2025-Q4,4,0,0
PN-104877,32,LANDING GEAR,BOEING,777-F,YOK,,53,77,KRİTİK,2025,Q1,2025-Q1,1,1,1
PN-104877,32,LANDING GEAR,BOEING,777-F,YOK,,53,77,KRİTİK,2025,Q2,2025-Q2,1,0,0
PN-104877,32,LANDING GEAR,BOEING,777-F,YOK,,53,77,KRİTİK,2025,Q3,2025-Q3,0,0,0
PN-104877,32,LANDING GEAR,BOEING,777-F,YOK,,53,77,KRİTİK,2025,Q4,2025-Q4,1,4,1
PN-104878,56,WINDOWS,AIRBUS,A321neo,VAR,14.0,45,67,KRİTİK DEĞİL,2025,Q1,2025-Q1,4,2,1
PN-104878,56,WINDOWS,AIRBUS,A321neo,VAR,14.0,45,67,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,2,2
PN-104878,56,WINDOWS,AIRBUS,A321neo,VAR,14.0,45,67,KRİTİK DEĞİL,2025,Q3,2025-Q3,2,2,0
PN-104878,56,WINDOWS,AIRBUS,A321neo,VAR,14.0,45,67,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,1,0
PN-104879,72,ENGINE,AIRBUS,A321-200,YOK,,30,100,AOG KRİTİK,2025,Q1,2025-Q1,29,11,7
PN-104879,72,ENGINE,AIRBUS,A321-200,YOK,,30,100,AOG KRİTİK,2025,Q2,2025-Q2,31,9,8
PN-104879,72,ENGINE,AIRBUS,A321-200,YOK,,30,100,AOG KRİTİK,2025,Q3,2025-Q3,44,14,12
PN-104879,72,ENGINE,AIRBUS,A321-200,YOK,,30,100,AOG KRİTİK,2025,Q4,2025-Q4,34,10,1
PN-104880,30,ICE & RAIN PROTECTION,AIRBUS,A321-200,VAR,10.0,53,40,KRİTİK,2025,Q1,2025-Q1,1,1,0
PN-104880,30,ICE & RAIN PROTECTION,AIRBUS,A321-200,VAR,10.0,53,40,KRİTİK,2025,Q2,2025-Q2,3,1,0
PN-104880,30,ICE & RAIN PROTECTION,AIRBUS,A321-200,VAR,10.0,53,40,KRİTİK,2025,Q3,2025-Q3,2,1,0
PN-104880,30,ICE & RAIN PROTECTION,AIRBUS,A321-200,VAR,10.0,53,40,KRİTİK,2025,Q4,2025-Q4,3,0,0
PN-104881,80,STARTING,AIRBUS,A321-200,YOK,,34,35,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,1,0
PN-104881,80,STARTING,AIRBUS,A321-200,YOK,,34,35,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,2,0
PN-104881,80,STARTING,AIRBUS,A321-200,YOK,,34,35,KRİTİK DEĞİL,2025,Q3,2025-Q3,9,0,1
PN-104881,80,STARTING,AIRBUS,A321-200,YOK,,34,35,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,0,0
PN-104882,34,NAVIGATION,BOEING,777-F,VAR,22.0,35,49,KRİTİK DEĞİL,2025,Q1,2025-Q1,2,3,2
PN-104882,34,NAVIGATION,BOEING,777-F,VAR,22.0,35,49,KRİTİK DEĞİL,2025,Q2,2025-Q2,3,0,1
PN-104882,34,NAVIGATION,BOEING,777-F,VAR,22.0,35,49,KRİTİK DEĞİL,2025,Q3,2025-Q3,3,1,2
PN-104882,34,NAVIGATION,BOEING,777-F,VAR,22.0,35,49,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-104883,25,EQUIPMENT / FURNISHINGS,AIRBUS,A320-200,VAR,4.0,28,44,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-104883,25,EQUIPMENT / FURNISHINGS,AIRBUS,A320-200,VAR,4.0,28,44,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,0,1
PN-104883,25,EQUIPMENT / FURNISHINGS,AIRBUS,A320-200,VAR,4.0,28,44,KRİTİK DEĞİL,2025,Q3,2025-Q3,3,0,2
PN-104883,25,EQUIPMENT / FURNISHINGS,AIRBUS,A320-200,VAR,4.0,28,44,KRİTİK DEĞİL,2025,Q4,2025-Q4,2,1,0
PN-104884,21,AIR CONDITIONING,AIRBUS,A320-200,VAR,17.0,43,29,KRİTİK,2025,Q1,2025-Q1,1,0,0
PN-104884,21,AIR CONDITIONING,AIRBUS,A320-200,VAR,17.0,43,29,KRİTİK,2025,Q2,2025-Q2,0,0,0
PN-104884,21,AIR CONDITIONING,AIRBUS,A320-200,VAR,17.0,43,29,KRİTİK,2025,Q3,2025-Q3,0,0,0
PN-104884,21,AIR CONDITIONING,AIRBUS,A320-200,VAR,17.0,43,29,KRİTİK,2025,Q4,2025-Q4,0,0,0
PN-104885,26,FIRE PROTECTION,BOEING,737-900ER,YOK,,36,26,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,0,1
PN-104885,26,FIRE PROTECTION,BOEING,737-900ER,YOK,,36,26,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,0,0
PN-104885,26,FIRE PROTECTION,BOEING,737-900ER,YOK,,36,26,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,2,0
PN-104885,26,FIRE PROTECTION,BOEING,737-900ER,YOK,,36,26,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,1,0
PN-104886,56,WINDOWS,AIRBUS,A330-300,VAR,8.0,22,131,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,1,1
PN-104886,56,WINDOWS,AIRBUS,A330-300,VAR,8.0,22,131,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,0,0
PN-104886,56,WINDOWS,AIRBUS,A330-300,VAR,8.0,22,131,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-104886,56,WINDOWS,AIRBUS,A330-300,VAR,8.0,22,131,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-104887,36,PNEUMATIC,AIRBUS,A320-200,VAR,10.0,21,26,KRİTİK DEĞİL,2025,Q1,2025-Q1,10,2,0
PN-104887,36,PNEUMATIC,AIRBUS,A320-200,VAR,10.0,21,26,KRİTİK DEĞİL,2025,Q2,2025-Q2,9,10,0
PN-104887,36,PNEUMATIC,AIRBUS,A320-200,VAR,10.0,21,26,KRİTİK DEĞİL,2025,Q3,2025-Q3,13,2,1
PN-104887,36,PNEUMATIC,AIRBUS,A320-200,VAR,10.0,21,26,KRİTİK DEĞİL,2025,Q4,2025-Q4,13,2,0
PN-104888,29,HYDRAULIC POWER,AIRBUS,A319-100,VAR,6.0,41,60,AOG KRİTİK,2025,Q1,2025-Q1,0,0,0
PN-104888,29,HYDRAULIC POWER,AIRBUS,A319-100,VAR,6.0,41,60,AOG KRİTİK,2025,Q2,2025-Q2,1,0,0
PN-104888,29,HYDRAULIC POWER,AIRBUS,A319-100,VAR,6.0,41,60,AOG KRİTİK,2025,Q3,2025-Q3,0,0,0
PN-104888,29,HYDRAULIC POWER,AIRBUS,A319-100,VAR,6.0,41,60,AOG KRİTİK,2025,Q4,2025-Q4,0,0,0
PN-104889,34,NAVIGATION,AIRBUS,A320neo,VAR,11.0,55,27,KRİTİK,2025,Q1,2025-Q1,0,1,0
PN-104889,34,NAVIGATION,AIRBUS,A320neo,VAR,11.0,55,27,KRİTİK,2025,Q2,2025-Q2,0,0,0
PN-104889,34,NAVIGATION,AIRBUS,A320neo,VAR,11.0,55,27,KRİTİK,2025,Q3,2025-Q3,1,1,2
PN-104889,34,NAVIGATION,AIRBUS,A320neo,VAR,11.0,55,27,KRİTİK,2025,Q4,2025-Q4,1,0,0
PN-104890,74,IGNITION,AIRBUS,A320neo,VAR,12.0,48,28,KRİTİK DEĞİL,2025,Q1,2025-Q1,6,0,0
PN-104890,74,IGNITION,AIRBUS,A320neo,VAR,12.0,48,28,KRİTİK DEĞİL,2025,Q2,2025-Q2,5,4,1
PN-104890,74,IGNITION,AIRBUS,A320neo,VAR,12.0,48,28,KRİTİK DEĞİL,2025,Q3,2025-Q3,4,1,0
PN-104890,74,IGNITION,AIRBUS,A320neo,VAR,12.0,48,28,KRİTİK DEĞİL,2025,Q4,2025-Q4,3,2,0
PN-104891,36,PNEUMATIC,AIRBUS,A319-100,YOK,,55,20,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,0,0
PN-104891,36,PNEUMATIC,AIRBUS,A319-100,YOK,,55,20,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,1,0
PN-104891,36,PNEUMATIC,AIRBUS,A319-100,YOK,,55,20,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,1,1
PN-104891,36,PNEUMATIC,AIRBUS,A319-100,YOK,,55,20,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,2,0
PN-104892,22,AUTO FLIGHT,AIRBUS,A320neo,YOK,,37,21,KRİTİK,2025,Q1,2025-Q1,1,0,0
PN-104892,22,AUTO FLIGHT,AIRBUS,A320neo,YOK,,37,21,KRİTİK,2025,Q2,2025-Q2,1,1,0
PN-104892,22,AUTO FLIGHT,AIRBUS,A320neo,YOK,,37,21,KRİTİK,2025,Q3,2025-Q3,3,0,0
PN-104892,22,AUTO FLIGHT,AIRBUS,A320neo,YOK,,37,21,KRİTİK,2025,Q4,2025-Q4,0,0,0
PN-104893,22,AUTO FLIGHT,BOEING,737-800,VAR,18.0,35,45,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-104893,22,AUTO FLIGHT,BOEING,737-800,VAR,18.0,35,45,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,0,0
PN-104893,22,AUTO FLIGHT,BOEING,737-800,VAR,18.0,35,45,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,1,0
PN-104893,22,AUTO FLIGHT,BOEING,737-800,VAR,18.0,35,45,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,1,0
PN-104894,34,NAVIGATION,BOEING,737 MAX 8,YOK,,39,44,KRİTİK,2025,Q1,2025-Q1,1,1,0
PN-104894,34,NAVIGATION,BOEING,737 MAX 8,YOK,,39,44,KRİTİK,2025,Q2,2025-Q2,3,0,0
PN-104894,34,NAVIGATION,BOEING,737 MAX 8,YOK,,39,44,KRİTİK,2025,Q3,2025-Q3,0,1,0
PN-104894,34,NAVIGATION,BOEING,737 MAX 8,YOK,,39,44,KRİTİK,2025,Q4,2025-Q4,1,3,0
PN-104895,31,INDICATING / RECORDING SYSTEMS,BOEING,777-300ER,VAR,6.0,53,83,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-104895,31,INDICATING / RECORDING SYSTEMS,BOEING,777-300ER,VAR,6.0,53,83,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,0,0
PN-104895,31,INDICATING / RECORDING SYSTEMS,BOEING,777-300ER,VAR,6.0,53,83,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-104895,31,INDICATING / RECORDING SYSTEMS,BOEING,777-300ER,VAR,6.0,53,83,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,0,0
PN-104896,76,ENGINE CONTROLS,AIRBUS,A321-200,VAR,11.0,70,33,KRİTİK DEĞİL,2025,Q1,2025-Q1,2,0,0
PN-104896,76,ENGINE CONTROLS,AIRBUS,A321-200,VAR,11.0,70,33,KRİTİK DEĞİL,2025,Q2,2025-Q2,4,0,0
PN-104896,76,ENGINE CONTROLS,AIRBUS,A321-200,VAR,11.0,70,33,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,1,0
PN-104896,76,ENGINE CONTROLS,AIRBUS,A321-200,VAR,11.0,70,33,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-104897,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A321-200,YOK,,37,40,KRİTİK,2025,Q1,2025-Q1,1,0,0
PN-104897,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A321-200,YOK,,37,40,KRİTİK,2025,Q2,2025-Q2,3,0,0
PN-104897,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A321-200,YOK,,37,40,KRİTİK,2025,Q3,2025-Q3,1,0,0
PN-104897,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A321-200,YOK,,37,40,KRİTİK,2025,Q4,2025-Q4,1,0,0
PN-104898,72,ENGINE,BOEING,787-9,YOK,,44,44,AOG KRİTİK,2025,Q1,2025-Q1,5,5,1
PN-104898,72,ENGINE,BOEING,787-9,YOK,,44,44,AOG KRİTİK,2025,Q2,2025-Q2,5,1,0
PN-104898,72,ENGINE,BOEING,787-9,YOK,,44,44,AOG KRİTİK,2025,Q3,2025-Q3,4,1,0
PN-104898,72,ENGINE,BOEING,787-9,YOK,,44,44,AOG KRİTİK,2025,Q4,2025-Q4,6,3,3
PN-104899,49,AIRBORNE AUXILIARY POWER (APU),BOEING,737-900ER,YOK,,44,23,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,1,0
PN-104899,49,AIRBORNE AUXILIARY POWER (APU),BOEING,737-900ER,YOK,,44,23,KRİTİK DEĞİL,2025,Q2,2025-Q2,5,0,0
PN-104899,49,AIRBORNE AUXILIARY POWER (APU),BOEING,737-900ER,YOK,,44,23,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-104899,49,AIRBORNE AUXILIARY POWER (APU),BOEING,737-900ER,YOK,,44,23,KRİTİK DEĞİL,2025,Q4,2025-Q4,3,0,1
PN-104900,29,HYDRAULIC POWER,AIRBUS,A330-200,VAR,5.0,40,52,KRİTİK,2025,Q1,2025-Q1,2,0,0
PN-104900,29,HYDRAULIC POWER,AIRBUS,A330-200,VAR,5.0,40,52,KRİTİK,2025,Q2,2025-Q2,4,1,0
PN-104900,29,HYDRAULIC POWER,AIRBUS,A330-200,VAR,5.0,40,52,KRİTİK,2025,Q3,2025-Q3,2,3,0
PN-104900,29,HYDRAULIC POWER,AIRBUS,A330-200,VAR,5.0,40,52,KRİTİK,2025,Q4,2025-Q4,1,1,0
PN-104901,56,WINDOWS,AIRBUS,A320neo,VAR,8.0,30,26,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,0,0
PN-104901,56,WINDOWS,AIRBUS,A320neo,VAR,8.0,30,26,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,0,0
PN-104901,56,WINDOWS,AIRBUS,A320neo,VAR,8.0,30,26,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,0,0
PN-104901,56,WINDOWS,AIRBUS,A320neo,VAR,8.0,30,26,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-104902,52,DOORS,AIRBUS,A321-200,VAR,11.0,36,15,KRİTİK DEĞİL,2025,Q1,2025-Q1,3,0,1
PN-104902,52,DOORS,AIRBUS,A321-200,VAR,11.0,36,15,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,0,0
PN-104902,52,DOORS,AIRBUS,A321-200,VAR,11.0,36,15,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,1,0
PN-104902,52,DOORS,AIRBUS,A321-200,VAR,11.0,36,15,KRİTİK DEĞİL,2025,Q4,2025-Q4,4,1,0
PN-104903,71,POWER PLANT,AIRBUS,A330-200,YOK,,32,63,KRİTİK,2025,Q1,2025-Q1,1,1,1
PN-104903,71,POWER PLANT,AIRBUS,A330-200,YOK,,32,63,KRİTİK,2025,Q2,2025-Q2,3,1,1
PN-104903,71,POWER PLANT,AIRBUS,A330-200,YOK,,32,63,KRİTİK,2025,Q3,2025-Q3,1,1,2
PN-104903,71,POWER PLANT,AIRBUS,A330-200,YOK,,32,63,KRİTİK,2025,Q4,2025-Q4,2,1,0
PN-104904,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,YOK,,49,22,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-104904,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,YOK,,49,22,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,1,0
PN-104904,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,YOK,,49,22,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,1,0
PN-104904,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,YOK,,49,22,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-104905,52,DOORS,AIRBUS,A319-100,VAR,5.0,63,35,KRİTİK DEĞİL,2025,Q1,2025-Q1,2,0,0
PN-104905,52,DOORS,AIRBUS,A319-100,VAR,5.0,63,35,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,0,0
PN-104905,52,DOORS,AIRBUS,A319-100,VAR,5.0,63,35,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-104905,52,DOORS,AIRBUS,A319-100,VAR,5.0,63,35,KRİTİK DEĞİL,2025,Q4,2025-Q4,2,0,0
PN-104906,28,FUEL,BOEING,777-F,YOK,,37,41,KRİTİK,2025,Q1,2025-Q1,4,3,3
PN-104906,28,FUEL,BOEING,777-F,YOK,,37,41,KRİTİK,2025,Q2,2025-Q2,1,1,0
PN-104906,28,FUEL,BOEING,777-F,YOK,,37,41,KRİTİK,2025,Q3,2025-Q3,6,2,1
PN-104906,28,FUEL,BOEING,777-F,YOK,,37,41,KRİTİK,2025,Q4,2025-Q4,6,3,4
PN-104907,73,ENGINE FUEL AND CONTROL,AIRBUS,A330-300,YOK,,77,42,AOG KRİTİK,2025,Q1,2025-Q1,3,3,0
PN-104907,73,ENGINE FUEL AND CONTROL,AIRBUS,A330-300,YOK,,77,42,AOG KRİTİK,2025,Q2,2025-Q2,1,1,2
PN-104907,73,ENGINE FUEL AND CONTROL,AIRBUS,A330-300,YOK,,77,42,AOG KRİTİK,2025,Q3,2025-Q3,2,2,0
PN-104907,73,ENGINE FUEL AND CONTROL,AIRBUS,A330-300,YOK,,77,42,AOG KRİTİK,2025,Q4,2025-Q4,5,2,0
PN-104908,73,ENGINE FUEL AND CONTROL,AIRBUS,A330-300,YOK,,42,23,KRİTİK DEĞİL,2025,Q1,2025-Q1,2,1,0
PN-104908,73,ENGINE FUEL AND CONTROL,AIRBUS,A330-300,YOK,,42,23,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,0,0
PN-104908,73,ENGINE FUEL AND CONTROL,AIRBUS,A330-300,YOK,,42,23,KRİTİK DEĞİL,2025,Q3,2025-Q3,2,1,1
PN-104908,73,ENGINE FUEL AND CONTROL,AIRBUS,A330-300,YOK,,42,23,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,1,0
PN-104909,52,DOORS,AIRBUS,A320neo,VAR,4.0,30,60,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-104909,52,DOORS,AIRBUS,A320neo,VAR,4.0,30,60,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,0,0
PN-104909,52,DOORS,AIRBUS,A320neo,VAR,4.0,30,60,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,1,0
